id,pos,gloss,persian_gloss,checked
74842,noun,weasels; polecats; ferrets; minks; fishers; otters; badgers; skunks; wolverines; martens,راسوقطب بندیفرتراسوهاماهیگیرانسمورهاگورکن؛اسکون هاگرگینه هامارتن,1
74845,noun,a non-market economy in which government intervention is important in allocating goods and resources and determining prices,اقتصادی غیر بازاری که در آن مداخله دولت در تخصیص کالاها و منابع و تعیین قیمت ها مهم است,1
74846,noun,a map projection of the earth onto a cylinder; areas appear greater the farther they are from the equator,طرح نقشه زمین روی استوانه.مناطق دورتر از خط استوا بیشتر به نظر می رسند,1
74848,adjective,used of soldiers hired by a foreign army,از سربازانی که توسط ارتش خارجی استخدام شده اند استفاده می شود,1
74847,noun,a projection of the globe onto a flat map using a grid of lines of latitude and longitude,پیش بینی کره زمین بر روی یک نقشه مسطح با استفاده از شبکه ای از خطوط طول و عرض جغرافیایی,1
74849,noun,"an item of merchandise offered for sale; ""she preferred the black nylon number""; ""this sweater is an all-wool number""","کالایی که برای فروش ارائه شده است.""او شماره نایلون سیاه را ترجیح داد""؛""این ژاکت یک عدد کاملاً پشمی است""",1
74852,noun,merchandise consisting of a computer program that is offered for sale,کالا متشکل از یک برنامه رایانه ای است که برای فروش ارائه می شود,1
74853,noun,merchandise in the form of fabrics sold by the yard,کالاهایی به شکل پارچه هایی که در حیاط به فروش می رسند,1
74854,noun,a dealer in books; a merchant who sells books,فروشنده کتابتاجری که کتاب می فروشد,1
74855,noun,a merchant who deals in food grains,یک تاجر که در غلات غذا کار می کند,1
74851,noun,"merchandise issued for sale or public showing (especially a record or film); ""a new release from the London Symphony Orchestra""","کالاهای صادر شده برای فروش یا نمایش عمومی (به ویژه یک ضبط یا فیلم) ؛""انتشار جدید از ارکستر سمفونیک لندن""",1
74856,noun,a dealer in poultry and poultry products,یک فروشنده محصولات مرغ و مرغ,1
74850,noun,"a commercial product that refills a container with its appropriate contents; ""he got a refill for his ball-point pen""; ""he got a refill for his notebook""","یک محصول تجاری که ظرفی را با محتوای مناسب آن دوباره پر می کند.""او برای قلم توپ خود دوباره پر کرد"" ؛""او برای دفتر خود دوباره پر کرد""",1
74857,noun,a merchant who sells rugs,تاجری که فرش می فروشد,1
74858,noun,someone who makes or deals in salt,کسی که نمک درست می کند یا با آن معامله می کند,1
74861,noun,someone who sells wine,کسی که شراب می فروشد,1
74859,noun,a merchant who sells writing materials and office supplies,تاجری که مواد نوشتاری و لوازم اداری می فروشد,1
74860,noun,a merchant who undertakes a trading venture (especially a venture that sends goods overseas),یک تاجر که یک کار تجاری را انجام می دهد (به ویژه سرمایه گذاری که کالاها را به خارج از کشور می فرستد),1
74864,adjective,"unrelenting and deadly; ""mortal enemy""","بی امان و کشنده؛""دشمن فانی""",1
74862,noun,English merchant who took over a shop in London that was expanded by his son into a prestigious department store (1800-1885),تاجر انگلیسی که مغازه ای را در لندن تصاحب کرد که توسط پسرش به یک فروشگاه بزرگ معتبر گسترش یافت (1800-1800),1
74863,noun,English merchant who expanded his father's shop in London into a prestigious department store (1841-1905),تاجر انگلیسی که مغازه پدرش را در لندن به یک فروشگاه بزرگ معتبر گسترش داد (1894-1905),1
74865,adjective,"without mercy or pity; ""an act of ruthless ferocity""; ""a monster of remorseless cruelty""","بدون رحمت و ترحم؛""عملی وحشیانه بی رحمانه""؛""یک هیولای بی رحمی بی رحمانه""",1
74866,adjective,"resembling a tiger in fierceness and lack of mercy; ""a tigerish fury""","از شدت و عدم رحمت شبیه ببر است.""خشم ببرگرایی""",1
74867,noun,a tasteless colorless powder used medicinally as a cathartic,یک پودر بی رنگ و بی مزه که به عنوان داروی Cathartic از نظر دارویی استفاده می شود,1
74869,noun,the smallest planet and the nearest to the sun,کوچکترین سیاره و نزدیکترین به خورشید است,1
74870,noun,any of the planets whose orbit lies inside the earth's orbit,هر یک از سیارات که مدار آنها در مدار زمین قرار دارد,1
74868,noun,(Roman mythology) messenger of Jupiter and god of commerce; counterpart of Greek Hermes,(اساطیر رومی) پیام آور مشتری و خدای تجارت ؛همتای هرمس یونان,1
74871,noun,"temperature measured by a mercury thermometer; ""the mercury was falling rapidly""","دما با دماسنج جیوه اندازه گیری می شود.""جیوه به سرعت در حال سقوط بود""",1
74874,adjective,"being nothing more than specified; ""a mere child""","چیزی بیش از مشخص بودن""یک کودک ساده""",1
74872,noun,a white poisonous soluble crystalline sublimate of mercury; used as a pesticide or antiseptic or wood preservative,متعلق به بلور محلول سمی سفید از جیوه ؛به عنوان آفت کش یا ضد عفونی کننده یا نگهدارنده چوب استفاده می شود,1
74875,adjective,"clearly and explicitly stated; ""meals are at specified times""","به وضوح و صریح بیان شده است؛""وعده های غذایی در زمان های مشخص شده""",1
74873,noun,"alleviation of distress; showing great kindness toward the distressed; ""distributing food and clothing to the flood victims was an act of mercy""","تسکین پریشانیابراز مهربانی زیاد نسبت به مریضان""توزیع غذا و لباس برای قربانیان سیل عملی رحمانی بود""",1
74876,noun,common North American diving duck considered a variety of the European goosander,اردک غواصی مشترک آمریکای شمالی انواع مرغابی های اروپایی را در نظر گرفت,1
74877,noun,widely distributed merganser of America and Europe,توزیع گسترده بازرگانان آمریکا و اروپا,1
74878,noun,smallest merganser and most expert diver; found in northern Eurasia,کوچکترین تاجر و خبره ترین غواص.در شمال اوراسیا یافت می شود,1
74879,noun,small North American duck with a high circular crest on the male's head,اردک کوچک آمریکای شمالی با تاجی دایره ای شکل بالا روی سر نر,1
74880,verb,"become united in substance; ""thought and the object consubstantiate""","در جوهر متحد شوند""فکر و شی cons اثبات""",1
74881,verb,unite (beliefs or conflicting principles),متحد شوید (اعتقادات یا اصول متضاد),1
74884,noun,a town in eastern Mississippi,شهری در شرق می سی سی پی,1
74882,verb,"unite closely or intimately; ""Her gratitude welded her to him""","از نزدیک یا صمیمی متحد شوید""قدردانی او را به او جوش داد""",1
74883,verb,"unite in one common substance; ""Thought is consubstantiated with the object""","در یک ماده مشترک متحد شوید""اندیشه با شی اثبات می شود""",1
74885,noun,a meridian that passes through the observer's zenith,نصف النهاری که از اوج ناظر عبور می کند,1
74887,noun,an imaginary line passing through both magnetic poles of the Earth,یک خط خیالی که از هر دو قطب مغناطیسی زمین عبور می کند,1
74888,adjective,located in the south or characteristic of southern people or places,واقع در جنوب یا ویژگی مردم یا مکانهای جنوبی,1
74886,noun,meridian at zero degree longitude from which east and west are reckoned (usually the Greenwich longitude in England),نصف النهار در طول صفر درجه که از آن شرق و غرب محاسبه می شود (معمولا طول گرینویچ در انگلیس),1
74889,noun,sweet topping especially for pies made of beaten egg whites and sugar,شیرینی شیرینی مخصوص مخصوص شیرینی های ساخته شده از سفیده و شکر,1
74890,noun,white sheep originating in Spain and producing a heavy fleece of exceptional quality,گوسفند سفید که از اسپانیا منشأ گرفته و پشم گوسفندی سنگین با کیفیت استثنایی تولید می کند,1
74891,noun,"any admirable quality or attribute; ""work of great merit""","هر کیفیت یا ویژگی قابل تحسین ؛""کار بسیار شایسته""",1
74894,noun,half woman and half fish; lives in the sea,نیمی از زن و نیمی از ماهی ؛در دریا زندگی می کند,1
74893,adjective,"deserving reward or praise; ""a lifetime of meritorious service""; ""meritorious conduct""","شایسته پاداش یا ستایش؛""یک عمر خدمات شایسته""""رفتار شایسته""",1
74896,noun,half man and half fish; lives in the sea,نیمی از انسان و نیمی از ماهی؛در دریا زندگی می کند,1
74895,noun,United States singer who appeared in several musical comedies (1909-1984),خواننده ایالات متحده که در چندین کمدی موسیقی ظاهر شد (1909-1984),1
74892,noun,"the quality of being deserving (e.g., deserving assistance); ""there were many children whose deservingness he recognized and rewarded""","کیفیت مستحق بودن (به عنوان مثال ، کمک شایسته).""بسیاری از کودکان بودند که شایستگی آنها را شناخت و به آنها پاداش داد""",1
74897,noun,an especially noisy and unrestrained merrymaker,یک خوشگذران مخصوصاً پر سر و صدا و بی بند و باری,1
74899,noun,a marriage with a person of inferior social status,ازدواج با شخصی که دارای موقعیت اجتماعی فرومایه ای است,1
74901,noun,the button-shaped top of the mescal cactus; a source of psilocybin,بالای دکمه ای شکل کاکتوس مشکمنبع psilocybin,1
74903,verb,work together in harmony,با هم هماهنگ کار کنیم,1
74898,noun,"flat tableland with steep edges; ""the tribe was relatively safe on the mesa but they had to descend into the valley for water""","تخته سنگی مسطح با لبه های شیب دار ؛""قبیله در مسا نسبتاً ایمن بود اما آنها مجبور شدند برای آب به دره فرو روند""",1
74900,noun,two species of small cacti of northeastern Mexico and southwestern United States having rounded stems covered with jointed tubercles: mescal,دو گونه کاکتوس کوچک در شمال شرقی مکزیک و جنوب غربی ایالات متحده که ساقه های گرد آن را پوشانده از سل های مفصلی دارند:,1
74905,noun,a galvanized wire network with a hexagonal mesh; used to build fences,یک شبکه سیم گالوانیزه با یک شبکه شش ضلعی ؛برای ساخت نرده ها استفاده می شود,1
74907,noun,a net or mesh foundation for lace,یک پایه توری یا مشبک برای توری,1
74902,noun,a layer of deeply pigmented grey matter in the midbrain; associated with the striate body; is involved in metabolic disturbances associated with Parkinson's disease and with Huntington's disease,یک لایه ماده خاکستری رنگدانه شده در مغز میانی ؛مرتبط با بدن مخططدر اختلالات متابولیکی مرتبط با بیماری پارکینسون و بیماری هانتینگتون نقش دارد,1
74904,noun,the topology of a network whose components are all connected directly to every other component,توپولوژی یک شبکه که اجزای آن همه مستقیماً به هر جز component دیگر متصل هستند,1
74906,noun,a small net that some women wear over their hair to keep it in place,تور کوچکی که بعضی از خانمها روی موهایشان می بندند تا موها در جای خود قرار بگیرند,1
74909,noun,a net hung between ship and pier while loading a ship,هنگام بارگیری کشتی ، یک تور بین کشتی و اسکله آویزان بود,1
74908,noun,a large strong net to catch circus acrobats who fall or jump from a trapeze,یک تور بزرگ و محکم برای گرفتن آکروبات های سیرک که از ذوزنقه می افتند یا می پرند,1
74911,noun,a wire net to stop sparks from an open fireplace or smokestack,یک شبکه سیم برای جلوگیری از جرقه از یک شومینه باز یا دود,1
74912,noun,a fine (often starched) net used for veils or tutus or gowns,تور ریز (اغلب نشاسته ای) که برای حجاب یا توتوس یا روپوش استفاده می شود,1
74910,noun,an ornamental net in the shape of a bag that confines a woman's hair; pins or ties at the back of the head,یک توری زینتی به شکل کیسه ای که موهای زن را محدود کند.سنجاق یا کراوات در پشت سر,1
74913,adjective,"of or pertaining to a meson; ""the radii of the mesic orbits""- Lawrence Wilets","از مزون یا مربوط به آن""شعاع مدار مسیک"" - لارنس ویلتس",1
74916,noun,the area of mesoderm that forms the notochord,ناحیه مزودرم که نوتوکورد را تشکیل می دهد,1
74914,adjective,"having or characterized by moderate or a well-balanced supply of moisture; ""mesic habitats""","دارای رطوبت متوسط یا متعادل با رطوبت ؛""زیستگاه های مسیک""",1
74915,adjective,"being or growing in or adapted to a moderately moist environment; ""mesophytic habitats""; ""mesophytic plants""","بودن یا رشد در محیطی با رطوبت متوسط""زیستگاههای مزوفیتیک"" ؛""گیاهان مزوفیت""",1
74918,noun,the middle layer of a pericarp,لایه میانی پری کارپ,1
74917,noun,mesodermal tissue that forms connective tissue and blood and smooth muscles,بافت مزودرمال که بافت همبند و خون و عضلات صاف را تشکیل می دهد,1
74920,noun,father of the gods and consort of Tiamat,پدر خدایان و همسر تیامات,1
74919,noun,"middle part of the Stone Age beginning about 15,000 years ago",قسمت میانی عصر سنگ حدود 15000 سال پیش آغاز شده است,1
74922,noun,god of agriculture and earth; counterpart of Phoenician Dagon,خدای کشاورزی و زمین؛همتای فنیگ داگن,1
74924,noun,goddess of death and consort of Nergal,الهه مرگ و همسر نرگال,1
74921,noun,mother and earth goddess in Gilgamish epic; identified with Sumerian Ki and Ninkhursag,الهه مادر و زمین در حماسه گیلگامیش؛با سومری کی و نینخورساگ مشخص شده است,1
74925,noun,a demon personifying death; messenger of the underworld goddess Ereshkigal bringing death to mankind,یک شیطان که شخصیت مرگ را نشان می دهد.پیام آور الهه دنیای زیرین Ereshkigal که باعث مرگ بشر می شود,1
74927,noun,(Akkadian) a goddess; wife of the moon god Sin,(اکدی) الهه؛همسر خدای ماه سین,1
74926,noun,(Akkadian) god ruling with his consort Ereshkigal the world of the dead,خدای (اکدی) که با همسرش ارشکیگال دنیای مردگان حاکم است,1
74928,noun,(Akkadian) god of the moon; counterpart of Sumerian Nanna,(اکدی) خدای ماه ؛همتای Nanna سومری,1
74923,noun,the Babylonian god of wisdom; son of Apsu and father of Marduk; counterpart of the Sumerian Enki; as one of the supreme triad including Anu and Bel he was assigned control of the watery element,خدای حکمت بابلی ؛پسر آپسو و پدر مردوک ؛همتای سومری Enki ؛وی به عنوان یکی از عالی ترین تریادها از جمله آنو و بل کنترل عنصر آبکی را به او اختصاص داد,1
74929,noun,(Akkadian) mother of the gods and consort of Apsu,(اکدی) مادر خدایان و همسر آپسو,1
74930,noun,from 190 million to 135 million years ago; dinosaurs; conifers,از 190 میلیون تا 135 میلیون سال پیش ؛دایناسورهادرختان سوزنی برگ,1
74932,noun,genus of tropical or subtropical branching shrubs or trees: mesquite,تیره درختچه ها یا درختان منشعب گرمسیری یا نیمه گرمسیری: پشه خوری,1
74931,noun,"from 230 million to 190 million years ago; dinosaurs, marine reptiles; volcanic activity",از 230 میلیون تا 190 میلیون سال پیش ؛دایناسورها ، خزندگان دریایی.فعالیت آتشفشانی,1
74934,noun,mesquite of Gulf Coast and Caribbean islands from Mexico to Venezuela,جزایر ساحلی خلیج فارس و جزایر کارائیب از مکزیک تا ونزوئلا,1
74936,noun,a mess for the exclusive use of officers,یک ظرف غذا برای استفاده انحصاری از افسران,1
74937,noun,a message transmitted by means of the sun's rays,پیامی که توسط اشعه خورشید منتقل می شود,1
74935,noun,shrub or small tree of southwestern United States and northwestern Mexico having spirally twisted pods,درختچه یا درخت کوچک جنوب غربی ایالات متحده و شمال غربی مکزیک دارای غلاف های پیچ خورده است,1
74938,noun,a message transmitted by telephone,پیامی که از طریق تلفن منتقل می شود,1
74939,noun,a message transmitted by wireless telegraphy,پیامی که از طریق تلگرافی بی سیم منتقل می شود,1
74933,noun,thorny deep-rooted drought-resistant shrub native to southwestern United States and Mexico bearing pods rich in sugar and important as livestock feed; tends to form extensive thickets,درختچه ای خاردار و مقاوم در برابر خشکسالی بومی جنوب غربی ایالات متحده آمریکا و مکزیک که دارای غلاف های غنی از شکر و مهم به عنوان خوراک دام است.تمایل به ایجاد چوبهای وسیع دارد,1
74941,noun,incomplete or partial metamorphosis in insects,مسخ ناقص یا جزئی در حشرات,1
74940,adjective,"dirty and disorderly; ""a mussy fussy bedroom""; ""a child's messy eating habits""","کثیف و بی نظم؛""یک اتاق خواب تند و زننده""؛""عادات غذایی ناموزون کودک""",1
74942,noun,development of insects with incomplete metamorphosis in which no pupal stage precedes maturity,توسعه حشرات مبتلا به مسخ ناقص که در آن هیچ مرحله شفیری قبل از بلوغ وجود ندارد,1
74944,noun,the amount of energy required to maintain the body of an individual in a resting state,مقدار انرژی مورد نیاز برای نگهداری بدن فرد در حالت استراحت,1
74948,verb,produce by metabolism,توسط متابولیسم تولید می شود,1
74945,noun,a metabolic process that breaks down ingested fats into fatty acids and glycerol and then into simpler compounds that can be used by cells of the body,یک فرآیند متابولیکی که باعث تجزیه چربی های بلعیده شده به اسیدهای چرب و گلیسرول و سپس به ترکیبات ساده تری می شود که می توانند توسط سلول های بدن استفاده شوند.,1
74946,noun,a metabolic process that breaks down carbohydrates and sugars through a series of reactions to either pyruvic acid or lactic acid and release energy for the body in the form of ATP,یک فرآیند متابولیکی است که کربوهیدرات ها و قندها را از طریق یک سری واکنش به اسید پیرویک یا اسید لاکتیک تجزیه می کند و انرژی را به صورت ATP برای بدن آزاد می کند,1
74949,adjective,"consisting completely of metal; ""all-metal airplanes""","کاملاً از فلز تشکیل شده است.""هواپیماهای تمام فلزی""",1
74943,noun,the metabolic processes whereby certain organisms obtain energy from organic molecules; processes that take place in the cells and tissues during which energy is released and carbon dioxide is produced and absorbed by the blood to be transported to the lungs,فرآیندهای متابولیکی که به موجب آن موجودات خاصی از مولکولهای آلی انرژی به دست می آورند.فرایندهایی که در سلول ها و بافت ها اتفاق می افتد و طی آن انرژی آزاد می شود و دی اکسید کربن تولید و جذب می شود و توسط خون به ریه ها منتقل می شود,1
74950,adjective,"containing antimony; ""antimonial lead""","حاوی آنتیموان""سرب ضد بارداری""",1
74951,adjective,resembling metal,شبیه فلز,1
74947,noun,in all plants and animals: a series of enzymatic reactions in mitochondria involving oxidative metabolism of acetyl compounds to produce high-energy phosphate compounds that are the source of cellular energy,در همه گیاهان و حیوانات: یک سری واکنشهای آنزیمی در میتوکندری شامل متابولیسم اکسیداتیو ترکیبات استیل برای تولید ترکیبات فسفات با انرژی بالا که منبع انرژی سلول هستند,1
74952,adjective,"made from or largely consisting of silver; ""silver bracelets""","ساخته شده از نقره یا تا حد زیادی از آن تشکیل شده است.""دستبند نقره""",1
74953,adjective,"thin and metallic in sound; lacking resonance; ""an unpleasant tinny voice""","صدا نازک و فلزی ؛فاقد طنین""صدای حلبی ناخوشایند""",1
74955,noun,a radioactive transuranic element; discovered by bombarding americium with helium,یک عنصر ترانس اورانیک رادیواکتیو ؛کشف شده توسط بمباران آمریسیم با هلیوم,1
74954,noun,"a metal that is common and not considered precious; ""lead, iron, copper, tin, and zinc are base metals""","فلزی که معمول است و گرانبها به حساب نمی آید.""سرب ، آهن ، مس ، قلع و روی فلزات اساسی هستند""",1
74958,noun,a radioactive transuranic element; discovered by bombarding curium with alpha particles,یک عنصر ترانس اورانیک رادیواکتیو ؛کشف شده توسط بمباران کوریوم با ذرات آلفا,1
74957,noun,a soft bluish-white ductile malleable toxic bivalent metallic element; occurs in association with zinc ores,یک عنصر فلزی دو ظرفیتی سمی قابل انعطاف پذیری به رنگ سفید مایل به آبی.در ارتباط با سنگ معدن روی رخ می دهد,1
74956,noun,a heavy brittle diamagnetic trivalent metallic element (resembles arsenic and antimony chemically); usually recovered as a by-product from ores of other metals,یک عنصر فلزی سه ظرفیتی دیامغناطیس شکننده سنگین (از نظر شیمیایی شبیه آرسنیک و آنتیموان است) ؛معمولاً به عنوان محصول جانبی از سنگ معدن فلزات دیگر بازیابی می شود,1
74959,noun,a ductile grey metallic element of the lanthanide series; used in lighter flints; the most abundant of the rare-earth group,یک عنصر فلزی خاکستری شکل پذیر از سری لانتانیدها ؛در سنگ چخماق های سبک تر استفاده می شودفراوانترین گروه از گروه نادر زمین است,1
74960,noun,a soft silver-white ductile metallic element (liquid at normal temperatures); the most electropositive and alkaline metal,یک عنصر فلزی شکل پذیر و نرم نقره ای سفید (مایع در دمای طبیعی).الکتریکی ترین و قلیایی ترین فلز است,1
74961,noun,a radioactive transuranic metallic element; produced by bombarding plutonium with helium nuclei,یک عنصر فلزی ترانس اورانیک رادیواکتیو ؛تولید شده توسط بمباران پلوتونیوم با هسته های هلیوم,1
74963,noun,a trivalent metallic element of the rare earth group; occurs with yttrium,یک عنصر فلزی سه ظرفیتی از گروه خاکی کمیاب ؛با اتریم اتفاق می افتد,1
74962,noun,a trivalent metallic element of the rare earth group; forms compounds that are highly magnetic,یک عنصر فلزی سه ظرفیتی از گروه خاکی کمیاب ؛ترکیباتی را تشکیل می دهد که بسیار مغناطیسی هستند,1
74964,noun,a bivalent and trivalent metallic element of the rare earth group,یک عنصر فلزی دو ظرفیتی و سه ظرفیتی از گروه خاکی کمیاب است,1
74965,noun,a radioactive element of the alkali-metal group discovered as a disintegration product of actinium,یک عنصر رادیواکتیو از گروه فلزات قلیایی است که به عنوان یک محصول تجزیه آکتینیم کشف شده است,1
74966,noun,a ductile silvery-white ductile ferromagnetic trivalent metallic element of the rare earth group,یک عنصر فلزی سه ظرفیتی فرومغناطیسی قابل انعطاف سفید و نقره ای شکل از گروه خاکی کمیاب,1
74969,noun,a trivalent metallic element of the rare earth group; usually occurs in association with yttrium,یک عنصر فلزی سه ظرفیتی از گروه خاکی کمیاب ؛معمولاً همراه با ایتریوم اتفاق می افتد,1
74968,noun,a heavy brittle metallic element of the platinum group; used in alloys; occurs in natural alloys with platinum or osmium,یک عنصر فلزی شکننده سنگین از گروه پلاتین ؛در آلیاژها استفاده می شوددر آلیاژهای طبیعی با پلاتین یا اوزیم وجود دارد,1
74967,noun,a grey tetravalent metallic element that resembles zirconium chemically and is found in zirconium minerals; used in filaments for its ready emission of electrons,یک عنصر فلزی چهار ظرفیتی خاکستری است که از نظر شیمیایی شبیه زیرکونیوم است و در مواد معدنی زیرکونیوم یافت می شود.برای تولید آماده الکترون در رشته ها استفاده می شود,1
74970,noun,a polyvalent metallic element that resembles chromium and tungsten in its properties; used to strengthen and harden steel,یک عنصر فلزی چند ظرفیتی است که از نظر خصوصیات شبیه کروم و تنگستن است.برای تقویت و سخت شدن فولاد استفاده می شود,1
74971,noun,a yellow trivalent metallic element of the rare earth group; occurs in monazite and bastnasite in association with cerium and lanthanum and praseodymium,یک عنصر فلزی سه ظرفیتی زرد از گروه خاکی کمیاب ؛در مونازیت و باستنازیت همراه با سریم و لانتانیم و پرازودیمیم اتفاق می افتد,1
74973,noun,a soft grey ductile metallic element used in alloys; occurs in niobite; formerly called columbium,یک عنصر فلزی شکل شکل خاکستری نرم که در آلیاژها استفاده می شود.در نیوبیت رخ می دهد.قبلا کلمبیوم نامیده می شد,1
74972,noun,a radioactive transuranic metallic element; found in trace amounts in uranium ores; a by-product of the production of plutonium,یک عنصر فلزی ترانس اورانیک رادیواکتیو ؛به مقدار کمی در سنگ معدن اورانیوم یافت می شود.محصول جانبی تولید پلوتونیوم,1
74974,noun,a hard brittle blue-grey or blue-black metallic element that is one of the platinum metals; the heaviest metal known,یک عنصر فلزی خاکستری آبی یا سیاه و سفید شکننده سخت که یکی از فلزات پلاتین است.سنگین ترین فلز شناخته شده,1
74975,noun,a silver-white metallic element of the platinum group that resembles platinum; occurs in some copper and nickel ores; does not tarnish at ordinary temperatures and is used (alloyed with gold) in jewelry,یک عنصر فلزی سفید نقره ای از گروه پلاتین است که شبیه پلاتین است.در برخی از سنگ معدن های مس و نیکل رخ می دهد.در دمای معمولی لکه دار نمی شود و از آن (آلیاژ طلا) در جواهرات استفاده می شود,1
74976,noun,a radioactive metallic element that is similar to tellurium and bismuth; occurs in uranium ores but can be produced by bombarding bismuth with neutrons in a nuclear reactor,یک عنصر فلزی رادیواکتیو که شبیه تلوریم و بیسموت است.در سنگ معدن اورانیوم وجود دارد اما می تواند با بمباران بیسموت با نوترون ها در یک راکتور هسته ای تولید شود,1
74979,noun,a short-lived radioactive metallic element formed from uranium and disintegrating into actinium and then into lead,یک عنصر فلزی رادیواکتیو کوتاه مدت از اورانیوم تشکیل شده و به اکتینیم تجزیه و سپس به سرب تبدیل می شود,1
74977,noun,a soft yellowish-white trivalent metallic element of the rare earth group; can be recovered from bastnasite or monazite by an ion-exchange process,یک عنصر فلزی سه ظرفیتی سفید و مایل به زرد از گروه خاکی کمیاب.با فرآیند تبادل یونی می توان از باستنازیت یا مونازیت بازیافت,1
74978,noun,a soft silvery metallic element of the rare earth group having no stable isotope; was discovered in radioactive form as a fission product of uranium,یک عنصر فلزی و نقره ای نرم از گروه خاکی کمیاب که فاقد ایزوتوپ پایدار است.به صورت رادیواکتیو به عنوان محصول شکافت اورانیوم کشف شد,1
74980,noun,an intensely radioactive metallic element that occurs in minute amounts in uranium ores,یک عنصر فلزی به شدت رادیواکتیو است که در معادن اورانیوم به مقدار چند دقیقه اتفاق می افتد,1
74981,noun,a rare heavy polyvalent metallic element that resembles manganese chemically and is used in some alloys; is obtained as a by-product in refining molybdenum,یک عنصر فلزی چند ظرفیتی سنگین نادر است که از نظر شیمیایی به منگنز شباهت دارد و در برخی آلیاژها استفاده می شود.به عنوان محصول جانبی در تصفیه مولیبدن بدست می آید,1
74982,noun,a white hard metallic element that is one of the platinum group and is found in platinum ores; used in alloys with platinum,یک عنصر فلزی سخت سفید که یکی از گروه های پلاتین است و در سنگ معدن های پلاتین یافت می شود.در آلیاژهای پلاتین استفاده می شود,1
74984,noun,a rare polyvalent metallic element of the platinum group; it is found associated with platinum,یک عنصر فلزی چند ظرفیتی نادر از گروه پلاتین ؛در ارتباط با پلاتین یافت می شود,1
74985,noun,a grey lustrous metallic element of the rare earth group; is used in special alloys; occurs in monazite and bastnasite,یک عنصر فلزی براق و خاکستری از گروه خاکی کمیاب ؛در آلیاژهای خاص استفاده می شود.در مونازیت و باستنازیت رخ می دهد,1
74983,noun,a soft silvery metallic element of the alkali metal group; burns in air and reacts violently in water; occurs in carnallite and lepidolite and pollucite,یک عنصر فلزی و نقره ای نرم از گروه فلزات قلیایی.در هوا می سوزد و در آب واکنش شدید نشان می دهد.در کارنالیت و لپیدولیت و آلاینده رخ می دهد,1
74986,noun,a white trivalent metallic element; sometimes classified in the rare earth group; occurs in the Scandinavian mineral thortveitite,یک عنصر فلزی سه ظرفیتی سفید.گاهی اوقات در گروه نادر زمین طبقه بندی می شود.در تورتویتیت معدنی اسکاندیناوی رخ می دهد,1
74987,noun,a soft silver-white or yellowish metallic element of the alkali metal group; turns yellow in air; occurs in celestite and strontianite,یک عنصر فلزی سفید نقره ای یا مایل به زرد نرم از گروه فلزات قلیایی.در هوا زرد می شود؛در سلستیت و استروانتینایت رخ می دهد,1
74988,noun,a hard grey lustrous metallic element that is highly resistant to corrosion; occurs in niobite and fergusonite and tantalite,یک عنصر فلزی براق و خاکستری سخت که در برابر خوردگی بسیار مقاوم است.در نیوبیت و فرگوسنیت و تانتالیت رخ می دهد,1
74989,noun,a crystalline metallic element not found in nature; occurs as one of the fission products of uranium,یک عنصر فلزی متبلور که در طبیعت یافت نمی شود.به عنوان یکی از محصولات شکافت اورانیوم رخ می دهد,1
74990,noun,a metallic element of the rare earth group; used in lasers; occurs in apatite and monazite and xenotime and ytterbite,یک عنصر فلزی از گروه خاکی کمیاب ؛در لیزر استفاده می شوددر آپاتیت و مونازیت و زنوتیم و یتربایت رخ می دهد,1
74991,noun,a soft grey malleable metallic element that resembles tin but discolors on exposure to air; it is highly toxic and is used in rodent and insect poisons; occurs in zinc blende and some iron ores,یک عنصر فلزی قابل انعطاف خاکستری نرم که شبیه قلع است اما در اثر قرار گرفتن در معرض هوا تغییر رنگ می یابد.بسیار سمی است و در سموم جوندگان و حشرات استفاده می شود.در مخلوط کننده روی و برخی از سنگ معدن آهن وجود دارد,1
74992,noun,a soft silvery-white tetravalent radioactive metallic element; isotope 232 is used as a power source in nuclear reactors; occurs in thorite and in monazite sands,یک عنصر فلزی رادیواکتیو چهار ظرفیتی نرم و سفید نقره ای ؛ایزوتوپ 232 به عنوان منبع انرژی در راکتورهای هسته ای استفاده می شود.در ماسه های توریت و مونازیت رخ می دهد,1
74995,noun,a heavy toxic silvery-white radioactive metallic element; occurs in many isotopes; used for nuclear fuels and nuclear weapons,یک عنصر فلزی رادیواکتیو سفید نقره ای سمی سنگین ؛در بسیاری از ایزوتوپ ها رخ می دهد.برای سوخت های هسته ای و سلاح های هسته ای استفاده می شود,1
74994,noun,a heavy grey-white metallic element; the pure form is used mainly in electrical applications; it is found in several ores including wolframite and scheelite,یک عنصر سنگین فلزی سفید و خاکستری ؛فرم خالص عمدتا در کاربردهای الکتریکی استفاده می شود.این ماده در چندین سنگ معدن از جمله ولفرامیت و شلیت وجود دارد,1
74993,noun,a soft silvery metallic element of the rare earth group; isotope 170 emits X-rays and is used in small portable X-ray machines; it occurs in monazite and apatite and xenotime,یک عنصر فلزی و نقره ای نرم از گروه خاکی کمیاب ؛ایزوتوپ 170 اشعه X ساطع می کند و در دستگاه های کوچک اشعه X قابل حمل استفاده می شود.در مونازیت و آپاتیت و زنوتیم اتفاق می افتد,1
